Nota_debito,Cliente,Prob_Mora,Zona_Riesgo
2914998,22502897,0.3302,MEDIO
2915000,22502897,0.3302,MEDIO
2915001,22502897,0.3302,MEDIO
2915002,22502897,0.3302,MEDIO
2915003,22502897,0.3302,MEDIO
2915004,22502897,0.3302,MEDIO
2915143,2195667,0.9439,ALTO
2915144,2195667,0.9439,ALTO
2915145,2195667,0.9439,ALTO
2915146,2195667,0.9439,ALTO
2915147,2195667,0.9439,ALTO
2915148,2195667,0.9439,ALTO
2915149,2195667,0.9439,ALTO
2915150,2195667,0.9439,ALTO
2915202,2195667,0.9439,ALTO
2915212,2195667,0.8414,ALTO
2915213,2195667,0.8414,ALTO
2915214,2195667,0.8414,ALTO
2915215,2195667,0.8414,ALTO
2915216,2195667,0.8414,ALTO
2915217,2195667,0.8414,ALTO
2915218,2195667,0.8414,ALTO
2915219,2195667,0.8414,ALTO
2915220,2195667,0.8414,ALTO
2918511,2201835,0.8631,ALTO
2918512,2201835,0.8631,ALTO
2918513,2201835,0.8631,ALTO
2918514,2201835,0.8631,ALTO
2918515,2201835,0.8631,ALTO
2918516,2201835,0.8631,ALTO
2918517,2201835,0.8631,ALTO
2918518,2201835,0.8631,ALTO
2918519,2201835,0.8631,ALTO
2915009,22502897,0.3302,MEDIO
2915010,22502897,0.3302,MEDIO
2915011,22502897,0.3302,MEDIO
2915012,22502897,0.3302,MEDIO
2915013,22502897,0.3302,MEDIO
2914332,2201779,0.9172,ALTO
2914333,2201779,0.9172,ALTO
2914334,2201779,0.9172,ALTO
2914335,2201779,0.9172,ALTO
2914336,2201779,0.9172,ALTO
2914337,2201779,0.9172,ALTO
2914338,2201779,0.9172,ALTO
2914339,2201779,0.9172,ALTO
2914340,2201779,0.9172,ALTO
2914392,2201779,0.9502,ALTO
2914393,2201779,0.9502,ALTO
2914394,2201779,0.9502,ALTO
2914395,2201779,0.9502,ALTO
2914396,2201779,0.9502,ALTO
2914397,2201779,0.9502,ALTO
2914398,2201779,0.9502,ALTO
2914399,2201779,0.9502,ALTO
2914400,2201779,0.9502,ALTO
2914325,2190873,0.3871,MEDIO
2914326,2190873,0.3871,MEDIO
2914327,2190873,0.3871,MEDIO
2914328,2190873,0.3871,MEDIO
2914278,2200790,0.478,MEDIO
2914279,2200790,0.478,MEDIO
2914280,2200790,0.478,MEDIO
2914281,2200790,0.478,MEDIO
2914282,2200790,0.478,MEDIO
2914283,2200790,0.478,MEDIO
2918209,22502963,0.37,MEDIO
2918210,22502963,0.37,MEDIO
2918211,22502963,0.37,MEDIO
2918212,22502963,0.37,MEDIO
2918213,22502963,0.37,MEDIO
2918215,22502963,0.37,MEDIO
2918216,22502963,0.37,MEDIO
2918217,22502963,0.37,MEDIO
2918218,22502963,0.37,MEDIO
2918219,22502963,0.37,MEDIO
2918221,22502963,0.37,MEDIO
2918222,22502963,0.37,MEDIO
2918223,22502963,0.37,MEDIO
2918224,22502963,0.37,MEDIO
2918225,22502963,0.37,MEDIO
2915544,2181275,0.2506,BAJO
2915545,2181275,0.2506,BAJO
2915721,2244550,0.2512,BAJO
2915722,2244550,0.2512,BAJO
2915723,2244550,0.2512,BAJO
2915924,2176195,0.7087,ALTO
2915925,2176195,0.7087,ALTO
2915926,2176195,0.7087,ALTO
2915927,2176195,0.7087,ALTO
2915928,2176195,0.7087,ALTO
2915929,2176195,0.7087,ALTO
2915930,2176195,0.7087,ALTO
2915931,2176195,0.7087,ALTO
2915963,2176195,0.784,ALTO
2915964,2176195,0.784,ALTO
2915965,2176195,0.784,ALTO
2915966,2176195,0.784,ALTO
2915967,2176195,0.784,ALTO
2915968,2176195,0.784,ALTO
2915969,2176195,0.784,ALTO
2915970,2176195,0.784,ALTO
2916227,22502955,0.3302,MEDIO
2916228,22502955,0.3302,MEDIO
2916229,22502955,0.3302,MEDIO
2916230,22502955,0.3302,MEDIO
2916231,22502955,0.3302,MEDIO
2916233,22502955,0.3302,MEDIO
2916234,22502955,0.3302,MEDIO
2916235,22502955,0.3302,MEDIO
2916236,22502955,0.3302,MEDIO
2916237,22502955,0.3302,MEDIO
2916239,22502955,0.3302,MEDIO
2916240,22502955,0.3302,MEDIO
2916241,22502955,0.3302,MEDIO
2916242,22502955,0.3302,MEDIO
2916243,22502955,0.3302,MEDIO
2915872,2249959,0.3117,MEDIO
2915873,2249959,0.3117,MEDIO
2915874,2249959,0.3117,MEDIO
2915875,2249959,0.3117,MEDIO
2915876,2249959,0.3117,MEDIO
2915878,2249959,0.3117,MEDIO
2915879,2249959,0.3117,MEDIO
2915880,2249959,0.3117,MEDIO
2915881,2249959,0.3117,MEDIO
2915882,2249959,0.3117,MEDIO
2915885,2249959,0.3117,MEDIO
2915886,2249959,0.3117,MEDIO
2915887,2249959,0.3117,MEDIO
2915888,2249959,0.3117,MEDIO
2915889,2249959,0.3117,MEDIO
2915779,2226685,0.3,MEDIO
2915780,2226685,0.3,MEDIO
2920327,2191244,0.9487,ALTO
2920328,2191244,0.9487,ALTO
2920329,2191244,0.9487,ALTO
2920330,2191244,0.9487,ALTO
2920387,2191244,0.8518,ALTO
2920388,2191244,0.8518,ALTO
2920389,2191244,0.8518,ALTO
2920390,2191244,0.8518,ALTO
2917227,2185763,0.8958,ALTO
2917228,2185763,0.8958,ALTO
2917229,2185763,0.8958,ALTO
2917230,2185763,0.8958,ALTO
2917231,2185763,0.8958,ALTO
2917232,2185763,0.8958,ALTO
2917233,2185763,0.8958,ALTO
2917234,2185763,0.8958,ALTO
2917454,2185763,0.9727,ALTO
2917455,2185763,0.9727,ALTO
2917456,2185763,0.9727,ALTO
2917457,2185763,0.9727,ALTO
2917458,2185763,0.9727,ALTO
2917459,2185763,0.9727,ALTO
2917460,2185763,0.9727,ALTO
2917461,2185763,0.9727,ALTO
2916421,2249880,0.3011,MEDIO
2916422,2249880,0.3011,MEDIO
2916423,2249880,0.3011,MEDIO
2916424,2249880,0.3011,MEDIO
2916425,2249880,0.3011,MEDIO
2916427,2249880,0.3011,MEDIO
2916428,2249880,0.3011,MEDIO
2916429,2249880,0.3011,MEDIO
2916430,2249880,0.3011,MEDIO
2916431,2249880,0.3011,MEDIO
2916433,2249880,0.3011,MEDIO
2916434,2249880,0.3011,MEDIO
2916435,2249880,0.3011,MEDIO
2916436,2249880,0.3011,MEDIO
2916437,2249880,0.3011,MEDIO
2919355,22502921,0.37,MEDIO
2919356,22502921,0.37,MEDIO
2919357,22502921,0.37,MEDIO
2919358,22502921,0.37,MEDIO
2919359,22502921,0.37,MEDIO
2919361,22502921,0.37,MEDIO
2919362,22502921,0.37,MEDIO
2919363,22502921,0.37,MEDIO
2919364,22502921,0.37,MEDIO
2919365,22502921,0.37,MEDIO
2919367,22502921,0.37,MEDIO
2919368,22502921,0.37,MEDIO
2919369,22502921,0.37,MEDIO
2919370,22502921,0.37,MEDIO
2919371,22502921,0.37,MEDIO
2918623,2249956,0.2569,BAJO
2918624,2249956,0.2569,BAJO
2918625,2249956,0.2569,BAJO
2918627,2249956,0.2569,BAJO
2918628,2249956,0.2569,BAJO
2918630,2249956,0.2569,BAJO
2918631,2249956,0.2569,BAJO
2918632,2249956,0.2569,BAJO
2918633,2249956,0.2569,BAJO
2918634,2249956,0.2569,BAJO
2918640,2249956,0.2569,BAJO
2918641,2249956,0.2569,BAJO
2918642,2249956,0.2569,BAJO
2918643,2249956,0.2569,BAJO
2918644,2249956,0.2569,BAJO
2919274,2250425,0.3023,MEDIO
2921045,22502909,0.3011,MEDIO
2921046,22502909,0.3011,MEDIO
2921047,22502909,0.3011,MEDIO
2921048,22502909,0.3011,MEDIO
2921049,22502909,0.3011,MEDIO
2921051,22502909,0.3011,MEDIO
2921052,22502909,0.3011,MEDIO
2921053,22502909,0.3011,MEDIO
2921054,22502909,0.3011,MEDIO
2921055,22502909,0.3011,MEDIO
2921057,22502909,0.3011,MEDIO
2921058,22502909,0.3011,MEDIO
2921059,22502909,0.3011,MEDIO
2921060,22502909,0.3011,MEDIO
2921061,22502909,0.3011,MEDIO
2921524,22502904,0.376,MEDIO
2921525,22502904,0.376,MEDIO
2921526,22502904,0.376,MEDIO
2921527,22502904,0.376,MEDIO
2921528,22502904,0.376,MEDIO
2921530,22502904,0.376,MEDIO
2921531,22502904,0.376,MEDIO
2921532,22502904,0.376,MEDIO
2921533,22502904,0.376,MEDIO
2921534,22502904,0.376,MEDIO
2921536,22502904,0.376,MEDIO
2921537,22502904,0.376,MEDIO
2921538,22502904,0.376,MEDIO
2921539,22502904,0.376,MEDIO
2921540,22502904,0.376,MEDIO
2920190,2249961,0.2686,BAJO
2920191,2249961,0.2686,BAJO
2920192,2249961,0.2686,BAJO
2920193,2249961,0.2686,BAJO
2920194,2249961,0.2686,BAJO
2920196,2249961,0.2686,BAJO
2920197,2249961,0.2686,BAJO
2920198,2249961,0.2686,BAJO
2920199,2249961,0.2686,BAJO
2920200,2249961,0.2686,BAJO
2920202,2249961,0.2686,BAJO
2920203,2249961,0.2686,BAJO
2920204,2249961,0.2686,BAJO
2920205,2249961,0.2686,BAJO
2920206,2249961,0.2686,BAJO
2918668,2250037,0.2696,BAJO
2918669,2250037,0.2696,BAJO
2918670,2250037,0.2696,BAJO
2918671,2250037,0.2696,BAJO
2918672,2250037,0.2696,BAJO
2918674,2250037,0.2696,BAJO
2918675,2250037,0.2696,BAJO
2918676,2250037,0.2696,BAJO
2918677,2250037,0.2696,BAJO
2918678,2250037,0.2696,BAJO
2918680,2250037,0.2696,BAJO
2918681,2250037,0.2696,BAJO
2918682,2250037,0.2696,BAJO
2918683,2250037,0.2696,BAJO
2918684,2250037,0.2696,BAJO
2919158,2251028,0.2572,BAJO
2918880,22503111,0.2678,BAJO
2918881,22503111,0.2678,BAJO
2918882,22503111,0.2678,BAJO
2918883,22503111,0.2678,BAJO
2918884,22503111,0.2678,BAJO
2918886,22503111,0.2678,BAJO
2918887,22503111,0.2678,BAJO
2918888,22503111,0.2678,BAJO
2918889,22503111,0.2678,BAJO
2918890,22503111,0.2678,BAJO
2918892,22503111,0.2678,BAJO
2918893,22503111,0.2678,BAJO
2918894,22503111,0.2678,BAJO
2918895,22503111,0.2678,BAJO
2918896,22503111,0.2678,BAJO
2921319,2243603,0.4713,MEDIO
2921320,2243603,0.4713,MEDIO
2921321,2243603,0.4713,MEDIO
2921322,2243603,0.4713,MEDIO
2921323,2243603,0.4713,MEDIO
2921324,2243603,0.4713,MEDIO
2921325,2243603,0.4713,MEDIO
2921326,2243603,0.4713,MEDIO
2921274,2243603,0.8862,ALTO
2921275,2243603,0.8862,ALTO
2921276,2243603,0.8862,ALTO
2921277,2243603,0.8862,ALTO
2921278,2243603,0.8862,ALTO
2921279,2243603,0.8862,ALTO
2921280,2243603,0.8862,ALTO
2921281,2243603,0.8862,ALTO
2918861,2246115,0.2696,BAJO
2918862,2246115,0.2696,BAJO
2918863,2246115,0.2696,BAJO
2918864,2246115,0.2696,BAJO
2918865,2246115,0.2696,BAJO
2918855,2246115,0.2696,BAJO
2918856,2246115,0.2696,BAJO
2918857,2246115,0.2696,BAJO
2918858,2246115,0.2696,BAJO
2918859,2246115,0.2696,BAJO
2919766,2249903,0.3021,MEDIO
2919767,2249903,0.3021,MEDIO
2919768,2249903,0.3021,MEDIO
2919769,2249903,0.3021,MEDIO
2919770,2249903,0.3021,MEDIO
2919772,2249903,0.3021,MEDIO
2919773,2249903,0.3021,MEDIO
2919774,2249903,0.3021,MEDIO
2919775,2249903,0.3021,MEDIO
2919776,2249903,0.3021,MEDIO
2919778,2249903,0.3021,MEDIO
2919779,2249903,0.3021,MEDIO
2919780,2249903,0.3021,MEDIO
2919781,2249903,0.3021,MEDIO
2919782,2249903,0.3021,MEDIO
2921271,22501537,0.2907,BAJO
2920985,2205597,0.5678,MEDIO
2920986,2205597,0.5678,MEDIO
2920987,2205597,0.5678,MEDIO
2920988,2205597,0.5678,MEDIO
2920989,2205597,0.5678,MEDIO
2920990,2205597,0.5678,MEDIO
2920991,2205597,0.5678,MEDIO
2920992,2205597,0.5678,MEDIO
2920211,22500685,0.2761,BAJO
2920212,22500685,0.2761,BAJO
2919504,2250124,0.2152,BAJO
2919505,2250124,0.2152,BAJO
2919506,2250124,0.2152,BAJO
2919507,2250124,0.2152,BAJO
2919508,2250124,0.2152,BAJO
2919510,2250124,0.258,BAJO
2919511,2250124,0.258,BAJO
2919512,2250124,0.258,BAJO
2919513,2250124,0.258,BAJO
2919514,2250124,0.258,BAJO
2919516,2250124,0.258,BAJO
2919517,2250124,0.258,BAJO
2919518,2250124,0.258,BAJO
2919519,2250124,0.258,BAJO
2919520,2250124,0.258,BAJO
2919395,22503042,0.3345,MEDIO
2919396,22503042,0.3345,MEDIO
2919397,22503042,0.3345,MEDIO
2921095,2200273,0.71,ALTO
2921096,2200273,0.71,ALTO
2921097,2200273,0.71,ALTO
2921098,2200273,0.71,ALTO
2921099,2200273,0.71,ALTO
2921100,2200273,0.71,ALTO
2921101,2200273,0.71,ALTO
2921102,2200273,0.71,ALTO
2922317,2241492,0.4618,MEDIO
2922318,2241492,0.4618,MEDIO
2922319,2241492,0.4618,MEDIO
2922320,2241492,0.4618,MEDIO
2922321,2241492,0.4618,MEDIO
2922322,2241492,0.4618,MEDIO
2922323,2241492,0.4618,MEDIO
2922324,2241492,0.4618,MEDIO
2921802,2243737,0.4083,MEDIO
2921803,2243737,0.4083,MEDIO
2921804,2243737,0.4083,MEDIO
2921805,2243737,0.4083,MEDIO
2921806,2243737,0.4083,MEDIO
2921807,2243737,0.4083,MEDIO
2921808,2243737,0.4083,MEDIO
2921809,2243737,0.4083,MEDIO
2959949,22502881,0.2626,BAJO
2959950,22502881,0.2626,BAJO
2959951,22502881,0.2626,BAJO
2959952,22502881,0.2626,BAJO
2959953,22502881,0.2626,BAJO
2921396,22503117,0.3117,MEDIO
2921397,22503117,0.3117,MEDIO
2921398,22503117,0.3117,MEDIO
2921399,22503117,0.3117,MEDIO
2921400,22503117,0.3117,MEDIO
2921402,22503117,0.3117,MEDIO
2921403,22503117,0.3117,MEDIO
2921404,22503117,0.3117,MEDIO
2921405,22503117,0.3117,MEDIO
2921406,22503117,0.3117,MEDIO
2921408,22503117,0.3117,MEDIO
2921409,22503117,0.3117,MEDIO
2921410,22503117,0.3117,MEDIO
2921411,22503117,0.3117,MEDIO
2921412,22503117,0.3117,MEDIO
2921458,22501241,0.2917,BAJO
2921257,2240681,0.2935,BAJO
2921258,2240681,0.2935,BAJO
2919705,2210036,0.3743,MEDIO
2921040,22501236,0.2772,BAJO
2920511,2251126,0.2847,BAJO
2919865,2251028,0.2456,BAJO
2922445,2241933,0.4383,MEDIO
2922446,2241933,0.4383,MEDIO
2922447,2241933,0.4383,MEDIO
2922448,2241933,0.4383,MEDIO
2922449,2241933,0.4383,MEDIO
2922450,2241933,0.4383,MEDIO
2922451,2241933,0.4383,MEDIO
2922452,2241933,0.4383,MEDIO
2922468,2241933,0.3811,MEDIO
2922469,2241933,0.3811,MEDIO
2922470,2241933,0.3811,MEDIO
2922471,2241933,0.3811,MEDIO
2922472,2241933,0.3811,MEDIO
2922473,2241933,0.3811,MEDIO
2922474,2241933,0.3811,MEDIO
2922475,2241933,0.3811,MEDIO
2921009,2205597,0.3893,MEDIO
2921010,2205597,0.3893,MEDIO
2921011,2205597,0.3893,MEDIO
2921012,2205597,0.3893,MEDIO
2921013,2205597,0.3893,MEDIO
2921014,2205597,0.3893,MEDIO
2921015,2205597,0.3893,MEDIO
2921016,2205597,0.3893,MEDIO
2921821,2243737,0.3387,MEDIO
2921822,2243737,0.3387,MEDIO
2921823,2243737,0.3387,MEDIO
2921824,2243737,0.3387,MEDIO
2921825,2243737,0.3387,MEDIO
2921826,2243737,0.3387,MEDIO
2921827,2243737,0.3387,MEDIO
2921828,2243737,0.3387,MEDIO
2921064,2200273,0.5531,MEDIO
2921065,2200273,0.5531,MEDIO
2921066,2200273,0.5531,MEDIO
2921067,2200273,0.5531,MEDIO
2921068,2200273,0.5531,MEDIO
2921069,2200273,0.5531,MEDIO
2921070,2200273,0.5531,MEDIO
2921071,2200273,0.5531,MEDIO
2921195,2200261,0.9195,ALTO
2921196,2200261,0.9195,ALTO
2921197,2200261,0.9195,ALTO
2921198,2200261,0.9195,ALTO
2921199,2200261,0.9195,ALTO
2921200,2200261,0.9195,ALTO
2921201,2200261,0.9195,ALTO
2921202,2200261,0.9195,ALTO
2921143,2200261,0.7316,ALTO
2921144,2200261,0.7316,ALTO
2921145,2200261,0.7316,ALTO
2921146,2200261,0.7316,ALTO
2921147,2200261,0.7316,ALTO
2921148,2200261,0.7316,ALTO
2921149,2200261,0.7316,ALTO
2921150,2200261,0.7316,ALTO
2921446,2247743,0.2686,BAJO
2921447,2247743,0.2686,BAJO
2921448,2247743,0.2686,BAJO
2921449,2247743,0.2686,BAJO
2921450,2247743,0.2686,BAJO
2921452,2247743,0.2686,BAJO
2921453,2247743,0.2686,BAJO
2921454,2247743,0.2686,BAJO
2921455,2247743,0.2686,BAJO
2921456,2247743,0.2686,BAJO
2921485,22503148,0.37,MEDIO
2921486,22503148,0.37,MEDIO
2921487,22503148,0.37,MEDIO
2921488,22503148,0.37,MEDIO
2921489,22503148,0.37,MEDIO
2921491,22503148,0.37,MEDIO
2921492,22503148,0.37,MEDIO
2921493,22503148,0.37,MEDIO
2921494,22503148,0.37,MEDIO
2921495,22503148,0.37,MEDIO
2921497,22503148,0.37,MEDIO
2921498,22503148,0.37,MEDIO
2921499,22503148,0.37,MEDIO
2921500,22503148,0.37,MEDIO
2921501,22503148,0.37,MEDIO
2921660,2246127,0.2569,BAJO
2921661,2246127,0.2569,BAJO
2921662,2246127,0.2569,BAJO
2921663,2246127,0.2569,BAJO
2921664,2246127,0.2569,BAJO
2921666,2246127,0.2569,BAJO
2921667,2246127,0.2569,BAJO
2921668,2246127,0.2569,BAJO
2921669,2246127,0.2569,BAJO
2921670,2246127,0.2569,BAJO
2921672,2246127,0.2591,BAJO
2921673,2246127,0.2591,BAJO
2921674,2246127,0.2591,BAJO
2921675,2246127,0.2591,BAJO
2921676,2246127,0.2591,BAJO
2921632,2196120,0.8467,ALTO
2921631,2251243,0.2829,BAJO
2921950,2201309,0.2734,BAJO
2921951,2201309,0.2734,BAJO
2921952,2201309,0.2734,BAJO
2922072,2181396,0.6049,ALTO
2922073,2181396,0.6049,ALTO
2922074,2181396,0.6049,ALTO
2922075,2181396,0.6049,ALTO
2922076,2181396,0.6049,ALTO
2922077,2181396,0.6049,ALTO
2922078,2181396,0.6049,ALTO
2922079,2181396,0.6049,ALTO
2922113,2181396,0.5092,MEDIO
2922114,2181396,0.5092,MEDIO
2922115,2181396,0.5092,MEDIO
2922116,2181396,0.5092,MEDIO
2922117,2181396,0.5092,MEDIO
2922118,2181396,0.5092,MEDIO
2922119,2181396,0.5092,MEDIO
2922120,2181396,0.5092,MEDIO
2922315,2247324,0.2581,BAJO
2922299,2247324,0.2581,BAJO
2923207,2240809,0.8248,ALTO
2923208,2240809,0.8248,ALTO
2923209,2240809,0.8248,ALTO
2923267,2240809,0.572,MEDIO
2923268,2240809,0.572,MEDIO
2923269,2240809,0.572,MEDIO
2922313,2247324,0.2581,BAJO
2922347,2241492,0.2976,BAJO
2922348,2241492,0.2976,BAJO
2922349,2241492,0.2976,BAJO
2922350,2241492,0.2976,BAJO
2922351,2241492,0.2976,BAJO
2922352,2241492,0.2976,BAJO
2922353,2241492,0.2976,BAJO
2922354,2241492,0.2976,BAJO
2922654,2215818,0.3155,MEDIO
2922655,2215818,0.3155,MEDIO
2922656,2215818,0.3155,MEDIO
2923368,2170223,0.2972,BAJO
2923369,2170223,0.2972,BAJO
2923370,2170223,0.2972,BAJO
2923371,2170223,0.2972,BAJO
2923372,2170223,0.2972,BAJO
2923373,2170223,0.2972,BAJO
2923374,2170223,0.2972,BAJO
2923375,2170223,0.2972,BAJO
2925150,2181512,0.701,ALTO
2923070,2227259,0.3092,MEDIO
2923071,2227259,0.3092,MEDIO
2923762,2185990,0.6691,ALTO
2923763,2185990,0.4519,MEDIO
2923985,2248945,0.292,BAJO
2924062,2226093,0.8934,ALTO
2924063,2226093,0.7482,ALTO
2924089,2170685,0.7742,ALTO
2924099,2170685,0.7414,ALTO
2924073,2210635,0.7115,ALTO
2924074,2210635,0.5716,MEDIO
2924173,2186356,0.8488,ALTO
2924174,2186356,0.8488,ALTO
2924175,2186356,0.8488,ALTO
2924176,2186356,0.8488,ALTO
2924177,2186356,0.8488,ALTO
2924178,2186356,0.8488,ALTO
2924179,2186356,0.8488,ALTO
2924180,2186356,0.8488,ALTO
2924228,2186356,0.8488,ALTO
2924229,2186356,0.8488,ALTO
2924230,2186356,0.8488,ALTO
2924231,2186356,0.8488,ALTO
2924232,2186356,0.8488,ALTO
2924233,2186356,0.8488,ALTO
2924234,2186356,0.8488,ALTO
2924235,2186356,0.8488,ALTO
2924158,2230067,0.4032,MEDIO
2924159,2230067,0.3903,MEDIO
2924914,2190481,0.4265,MEDIO
2924915,2190481,0.4265,MEDIO
2924916,2190481,0.4265,MEDIO
2924917,2190481,0.4265,MEDIO
2924918,2190481,0.4265,MEDIO
2924919,2190481,0.4265,MEDIO
2924920,2190481,0.4265,MEDIO
2924921,2190481,0.4265,MEDIO
2924879,2190481,0.6955,ALTO
2924880,2190481,0.6955,ALTO
2924881,2190481,0.6955,ALTO
2924882,2190481,0.6955,ALTO
2924883,2190481,0.6955,ALTO
2924884,2190481,0.6955,ALTO
2924885,2190481,0.6955,ALTO
2924886,2190481,0.6955,ALTO
2925230,2181512,0.701,ALTO
2926071,2200261,0.6653,ALTO
2926072,2200261,0.6653,ALTO
2926073,2200261,0.6653,ALTO
2926074,2200261,0.6653,ALTO
2926075,2200261,0.6653,ALTO
2926076,2200261,0.6653,ALTO
2926077,2200261,0.6653,ALTO
2926078,2200261,0.6653,ALTO
2926154,2200261,0.6894,ALTO
2926155,2200261,0.6894,ALTO
2926156,2200261,0.6894,ALTO
2926157,2200261,0.6894,ALTO
2926158,2200261,0.6894,ALTO
2926159,2200261,0.6894,ALTO
2926160,2200261,0.6894,ALTO
2926161,2200261,0.6894,ALTO
2926426,2161428,0.8664,ALTO
2926427,2161428,0.8682,ALTO
2927004,2210680,0.6975,ALTO
2927005,2210680,0.5618,MEDIO
2927267,2249469,0.3016,MEDIO
2927375,2156431,0.3815,MEDIO
2927376,2156431,0.3815,MEDIO
2927378,2156431,0.3815,MEDIO
2928031,22503441,0.252,BAJO
2927471,2202132,0.8784,ALTO
2927601,2216186,0.5789,MEDIO
2927602,2216186,0.4281,MEDIO
2927642,22500120,0.279,BAJO
2961305,22504979,0.23,BAJO
2961306,22504979,0.23,BAJO
2961307,22504979,0.23,BAJO
2961308,22504979,0.23,BAJO
2961309,22504979,0.23,BAJO
2928337,2243151,0.2715,BAJO
2928338,2243151,0.2715,BAJO
2928339,2243151,0.2715,BAJO
2930211,2237470,0.2794,BAJO
2930212,2237470,0.2794,BAJO
2930213,2237470,0.2794,BAJO
2929149,22501662,0.2791,BAJO
2929145,22502116,0.2926,BAJO
2929146,22502116,0.2926,BAJO
2929147,22502116,0.2926,BAJO
2931331,22500324,0.2715,BAJO
2931332,22500324,0.2715,BAJO
2931333,22500324,0.2715,BAJO
2930315,22501552,0.283,BAJO
2930316,22501552,0.283,BAJO
2930317,22501552,0.283,BAJO
2930894,2237472,0.2606,BAJO
2930895,2237472,0.2606,BAJO
2930896,2237472,0.2606,BAJO
2929080,22500085,0.2557,BAJO
2929081,22500085,0.2557,BAJO
2928828,2166033,0.701,ALTO
2928829,2166033,0.6839,ALTO
2929284,2195691,0.3449,MEDIO
2929285,2195691,0.3449,MEDIO
2929286,2195691,0.3449,MEDIO
2929287,2195691,0.3449,MEDIO
2929299,2195691,0.3441,MEDIO
2929300,2195691,0.3441,MEDIO
2929301,2195691,0.3441,MEDIO
2929302,2195691,0.3441,MEDIO
2933052,22502758,0.3048,MEDIO
2929182,2237084,0.276,BAJO
2929183,2237084,0.276,BAJO
2929184,2237084,0.276,BAJO
2929343,2237715,0.2671,BAJO
2929344,2237715,0.2671,BAJO
2929345,2237715,0.2671,BAJO
2930899,2243018,0.2661,BAJO
2930900,2243018,0.2661,BAJO
2930901,2243018,0.2661,BAJO
2930038,22501537,0.2772,BAJO
2961748,22505096,0.1595,BAJO
2961749,22505096,0.1595,BAJO
2961750,22505096,0.1595,BAJO
2961751,22505096,0.1595,BAJO
2931359,22502120,0.2899,BAJO
2931360,22502120,0.2899,BAJO
2931361,22502120,0.2899,BAJO
2930681,2245135,0.276,BAJO
2930682,2245135,0.276,BAJO
2930683,2245135,0.276,BAJO
2933735,22501241,0.2715,BAJO
2932717,2245761,0.3015,MEDIO
2932188,2240688,0.2768,BAJO
2932189,2240688,0.2768,BAJO
2932190,2240688,0.2768,BAJO
2930746,22500685,0.2973,BAJO
2930747,22500685,0.2973,BAJO
2954861,22505081,0.3093,MEDIO
2954862,22505081,0.3093,MEDIO
2954863,22505081,0.3093,MEDIO
2954864,22505081,0.3093,MEDIO
2954865,22505081,0.3093,MEDIO
2931199,2166848,0.823,ALTO
2931210,2166848,0.8376,ALTO
2933497,22503872,0.2571,BAJO
2933498,22503872,0.2571,BAJO
2933499,22503872,0.2571,BAJO
2952615,22505174,0.2065,BAJO
2952616,22505174,0.2065,BAJO
2952617,22505174,0.2065,BAJO
2952618,22505174,0.2065,BAJO
2952619,22505174,0.2065,BAJO
2932713,2240681,0.2851,BAJO
2931973,22503884,0.2585,BAJO
2931974,22503884,0.2585,BAJO
2931975,22503884,0.2585,BAJO
2932084,22501900,0.2997,BAJO
2933760,22500819,0.3005,MEDIO
2932788,2236511,0.257,BAJO
2934369,22501862,0.2926,BAJO
2934370,22501862,0.2926,BAJO
2934371,22501862,0.2926,BAJO
2933630,22503981,0.2581,BAJO
2933741,22500118,0.2566,BAJO
2936304,2237470,0.3656,MEDIO
2936305,2237470,0.3656,MEDIO
2936306,2237470,0.3656,MEDIO
2935305,2243013,0.3006,MEDIO
2935306,2243013,0.3006,MEDIO
2935307,2243013,0.3006,MEDIO
2936217,22505125,0.1087,BAJO
2936218,22505125,0.1087,BAJO
2936219,22505125,0.1087,BAJO
2936220,22505125,0.1087,BAJO
2936221,22505125,0.1087,BAJO
